load,price,solar
81.22,49.0,66.0
87.76,55.0,15.0
92.3,64.0,1.0
88.76,60.0,0.0
84.45,50.0,0.0
78.36,44.0,0.0
76.38,41.0,0.0
71.14,33.0,0.0
68.3,33.0,0.0
65.68,32.0,0.0
64.36,31.0,0.0
63.06,31.0,0.0
64.7,31.0,0.0
70.72,32.0,0.0
80.23,44.0,0.0
91.22,55.0,6.0
94.81,57.0,38.0
95.52,55.0,99.0
97.02,50.0,178.0
95.16,47.0,214.0
92.2,43.0,244.0
91.87,41.0,265.0
91.52,41.0,225.0
91.22,43.0,150.0
88.17,45.0,72.0
92.64,49.0,19.0
93.44,56.0,2.0
88.13,50.0,0.0
79.92,44.0,0.0
73.58,37.0,0.0
80.46,31.0,0.0
75.66,29.0,0.0
72.03,28.0,0.0
68.26,28.0,0.0
65.86,27.0,0.0
64.09,26.0,0.0
65.42,26.0,0.0
72.26,29.0,0.0
81.78,37.0,0.0
90.3,45.0,5.0
90.35,47.0,37.0
91.66,43.0,99.0
93.43,40.0,181.0
92.61,38.0,252.0
88.44,36.0,288.0
89.17,35.0,281.0
85.83,33.0,234.0
81.45,35.0,159.0
79.35,42.0,78.0
85.66,48.0,22.0
88.51,53.0,2.0
84.98,48.0,0.0
85.02,40.0,0.0
82.97,33.0,0.0
78.11,31.0,0.0
72.79,27.0,0.0
70.72,27.0,0.0
69.12,26.0,0.0
67.86,25.0,0.0
65.05,24.0,0.0
66.7,25.0,0.0
71.84,27.0,0.0
79.44,32.0,0.0
89.95,36.0,8.0
93.76,40.0,49.0
94.23,37.0,121.0
91.73,34.0,208.0
88.86,33.0,281.0
83.49,29.0,314.0
81.19,30.0,305.0
80.58,30.0,249.0
82.44,35.0,166.0
82.53,38.0,80.0
88.89,46.0,21.0
94.54,49.0,1.0
90.98,44.0,0.0
80.57,36.0,0.0
76.32,32.0,0.0
76.94,31.0,0.0
74.32,28.0,0.0
68.04,25.0,0.0
66.13,23.0,0.0
64.19,20.0,0.0
61.12,20.0,0.0
60.45,21.0,0.0
60.79,22.0,0.0
62.31,23.0,0.0
67.74,24.0,12.0
71.0,26.0,56.0
73.75,28.0,131.0
73.92,27.0,218.0
73.49,27.0,291.0
69.1,25.0,325.0
68.09,24.0,309.0
65.97,24.0,247.0
65.0,28.0,163.0
67.11,31.0,78.0
72.43,37.0,20.0
73.39,45.0,2.0
69.6,43.0,0.0
64.16,37.0,0.0
59.41,33.0,0.0
60.25,33.0,0.0
55.68,30.0,0.0
58.32,27.0,0.0
56.69,26.0,0.0
55.84,25.0,0.0
53.4,25.0,0.0
53.34,27.0,0.0
57.06,26.0,0.0
58.47,25.0,0.0
64.45,26.0,7.0
69.91,27.0,35.0
71.29,30.0,77.0
74.4,30.0,120.0
75.98,32.0,155.0
74.94,30.0,166.0
73.17,26.0,157.0
68.19,26.0,129.0
67.75,27.0,90.0
69.06,29.0,46.0
74.67,33.0,13.0
77.23,38.0,1.0
75.85,34.0,0.0
72.31,29.0,0.0
68.57,26.0,0.0
70.43,26.0,0.0
65.66,20.0,0.0
65.0,9.0,0.0
61.24,6.0,0.0
59.7,4.0,0.0
58.86,2.0,0.0
60.8,4.0,0.0
67.96,6.0,0.0
74.37,20.0,0.0
85.77,28.0,7.0
91.16,31.0,40.0
92.55,32.0,95.0
92.46,31.0,139.0
89.86,33.0,168.0
90.63,32.0,192.0
91.15,34.0,213.0
89.04,35.0,194.0
88.72,37.0,137.0
87.98,38.0,69.0
93.44,44.0,18.0
96.13,48.0,2.0
90.72,46.0,0.0
83.22,42.0,0.0
74.4,34.0,0.0
76.42,33.0,0.0
72.07,28.0,0.0
66.98,25.0,0.0
65.1,24.0,0.0
63.68,23.0,0.0
62.29,22.0,0.0
63.8,23.0,0.0
70.0,26.0,0.0
83.02,34.0,0.0
91.73,36.0,7.0
95.28,36.0,32.0
95.58,35.0,70.0
96.71,32.0,108.0
96.9,30.0,145.0
94.28,29.0,160.0
93.44,28.0,145.0
94.1,29.0,120.0
90.72,31.0,84.0
92.34,37.0,46.0
95.31,43.0,14.0
97.18,53.0,1.0
94.06,49.0,0.0
85.19,41.0,0.0
76.3,35.0,0.0
75.9,34.0,0.0
69.65,30.0,0.0
66.93,30.0,0.0
64.72,29.0,0.0
61.04,28.0,0.0
60.78,28.0,0.0
62.06,29.0,0.0
70.65,31.0,0.0
81.83,40.0,0.0
89.2,49.0,9.0
95.11,53.0,41.0
96.47,48.0,86.0
94.91,46.0,133.0
95.82,45.0,170.0
93.9,42.0,182.0
93.53,43.0,170.0
91.99,44.0,144.0
89.47,46.0,105.0
88.51,48.0,59.0
89.44,54.0,18.0
95.09,63.0,2.0
89.86,60.0,0.0
84.21,50.0,0.0
74.66,44.0,0.0
73.94,40.0,0.0
68.9,34.0,0.0
66.62,34.0,0.0
63.59,32.0,0.0
62.44,32.0,0.0
60.78,32.0,0.0
62.93,33.0,0.0
69.03,35.0,0.0
80.19,47.0,0.0
88.46,54.0,12.0
91.87,52.0,52.0
94.1,49.0,113.0
96.01,46.0,183.0
96.87,43.0,243.0
94.16,36.0,271.0
95.75,35.0,258.0
95.49,35.0,217.0
90.72,37.0,155.0
89.1,41.0,81.0
93.91,45.0,23.0
97.06,49.0,2.0
93.25,45.0,0.0
85.81,36.0,0.0
78.76,32.0,0.0
78.01,31.0,0.0
71.93,27.0,0.0
71.3,27.0,0.0
68.56,27.0,0.0
66.39,26.0,0.0
64.65,27.0,0.0
65.79,27.0,0.0
73.39,31.0,0.0
83.25,40.0,0.0
92.18,47.0,16.0
95.54,50.0,68.0
96.98,48.0,151.0
94.57,48.0,242.0
92.82,47.0,318.0
87.47,43.0,355.0
85.59,43.0,337.0
84.32,40.0,273.0
85.61,42.0,188.0
84.42,44.0,97.0
87.94,49.0,28.0
91.62,59.0,3.0
88.01,55.0,0.0
82.72,45.0,0.0
77.17,38.0,0.0
74.45,35.0,0.0
70.31,32.0,0.0
68.08,31.0,0.0
64.67,30.0,0.0
64.46,29.0,0.0
63.49,29.0,0.0
62.95,29.0,0.0
63.96,30.0,0.0
67.67,31.0,0.0
71.74,32.0,14.0
75.92,34.0,54.0
80.49,35.0,109.0
80.78,33.0,166.0
81.91,29.0,213.0
82.75,27.0,236.0
80.16,26.0,230.0
78.92,25.0,191.0
78.7,28.0,135.0
75.89,30.0,75.0
78.91,35.0,23.0
84.02,41.0,2.0
77.19,35.0,0.0
75.79,30.0,0.0
71.14,25.0,0.0
72.29,24.0,0.0
67.46,19.0,0.0
63.07,16.0,0.0
59.67,13.0,0.0
58.37,10.0,0.0
56.88,8.0,0.0
56.55,4.0,0.0
57.6,3.0,0.0
57.8,-7.0,0.0
62.31,-5.0,15.0
65.99,4.0,58.0
69.24,9.0,119.0
71.15,12.0,171.0
71.95,14.0,200.0
68.75,13.0,207.0
68.54,11.0,195.0
67.28,9.0,165.0
66.42,11.0,118.0
67.1,14.0,65.0
69.18,20.0,21.0
73.97,27.0,3.0
70.83,28.0,0.0
64.09,22.0,0.0
57.89,20.0,0.0
59.82,24.0,0.0
57.45,19.0,0.0
63.11,15.0,0.0
60.81,15.0,0.0
58.94,13.0,0.0
56.74,13.0,0.0
58.95,14.0,0.0
64.92,18.0,0.0
76.61,31.0,0.0
83.82,36.0,13.0
89.07,35.0,47.0
91.07,33.0,94.0
94.41,32.0,141.0
92.66,31.0,178.0
91.46,30.0,189.0
87.55,29.0,174.0
89.55,29.0,143.0
87.92,32.0,104.0
86.28,32.0,59.0
86.1,37.0,20.0
88.83,44.0,2.0
82.71,43.0,0.0
72.1,38.0,0.0
66.54,31.0,0.0
64.05,29.0,0.0
60.56,25.0,0.0
61.3,15.0,0.0
57.71,13.0,0.0
57.42,11.0,0.0
55.24,12.0,0.0
57.11,15.0,0.0
65.46,18.0,0.0
76.25,30.0,0.0
85.97,34.0,19.0
87.52,35.0,74.0
89.64,29.0,149.0
87.84,24.0,221.0
87.71,24.0,268.0
85.91,23.0,283.0
84.86,27.0,266.0
84.72,29.0,220.0
81.8,33.0,155.0
81.09,34.0,85.0
85.02,41.0,28.0
90.04,53.0,3.0
87.24,54.0,0.0
85.54,39.0,0.0
77.4,32.0,0.0
72.93,31.0,0.0
67.08,26.0,0.0
64.83,23.0,0.0
62.81,20.0,0.0
63.14,19.0,0.0
62.3,19.0,0.0
62.59,20.0,0.0
70.42,24.0,0.0
80.89,32.0,0.0
87.55,37.0,14.0
91.27,39.0,52.0
92.97,32.0,104.0
95.24,28.0,155.0
95.09,26.0,195.0
92.15,25.0,218.0
91.81,26.0,212.0
91.07,26.0,176.0
92.17,29.0,125.0
89.56,31.0,71.0
91.3,39.0,24.0
96.75,48.0,3.0
92.14,46.0,0.0
84.55,35.0,0.0
81.12,29.0,0.0
80.25,27.0,0.0
72.69,25.0,0.0
69.72,25.0,0.0
66.87,25.0,0.0
66.09,24.0,0.0
66.23,25.0,0.0
67.77,26.0,0.0
75.52,29.0,0.0
85.61,37.0,0.0
93.17,46.0,19.0
96.53,47.0,68.0
96.27,42.0,134.0
96.77,39.0,196.0
94.35,36.0,232.0
92.31,33.0,222.0
91.96,33.0,198.0
91.47,35.0,167.0
88.68,37.0,119.0
87.84,41.0,69.0
92.69,50.0,25.0
94.4,63.0,4.0
91.65,62.0,0.0
85.71,52.0,0.0
79.47,44.0,0.0
79.29,40.0,0.0
74.02,35.0,0.0
69.16,29.0,0.0
65.87,28.0,0.0
65.03,29.0,0.0
64.42,28.0,0.0
65.87,28.0,0.0
72.25,29.0,0.0
83.9,39.0,0.0
91.93,48.0,19.0
94.55,48.0,68.0
93.79,43.0,139.0
94.95,39.0,202.0
92.62,36.0,231.0
88.3,33.0,234.0
87.66,32.0,220.0
81.79,32.0,185.0
81.37,34.0,136.0
82.49,36.0,83.0
88.44,44.0,30.0
92.43,56.0,4.0
88.92,58.0,0.0
82.4,45.0,0.0
75.3,37.0,0.0
75.81,34.0,0.0
72.77,28.0,0.0
69.48,27.0,0.0
66.67,27.0,0.0
64.54,26.0,0.0
60.38,26.0,0.0
63.12,25.0,0.0
65.75,26.0,0.0
68.83,26.0,0.0
77.17,27.0,23.0
81.82,29.0,81.0
83.85,27.0,159.0
81.45,25.0,232.0
81.57,20.0,284.0
78.33,19.0,300.0
75.97,18.0,281.0
74.23,20.0,236.0
72.34,22.0,171.0
73.69,26.0,97.0
75.48,33.0,34.0
77.77,41.0,5.0
75.78,38.0,0.0
71.05,30.0,0.0
67.86,27.0,0.0
67.54,26.0,0.0
60.08,21.0,0.0
60.52,20.0,0.0
58.47,18.0,0.0
57.18,16.0,0.0
55.28,15.0,0.0
54.92,16.0,0.0
56.67,18.0,0.0
57.33,18.0,1.0
60.91,17.0,26.0
64.59,13.0,87.0
67.26,11.0,168.0
68.92,11.0,243.0
69.64,12.0,297.0
65.8,11.0,317.0
63.38,11.0,303.0
61.3,12.0,258.0
61.11,16.0,187.0
62.93,21.0,107.0
69.23,30.0,38.0
73.42,36.0,6.0
74.42,39.0,0.0
70.7,35.0,0.0
65.18,33.0,0.0
64.7,34.0,0.0
60.81,30.0,0.0
61.24,25.0,0.0
61.32,25.0,0.0
60.04,23.0,0.0
59.27,23.0,0.0
61.13,23.0,0.0
67.01,29.0,0.0
79.18,40.0,1.0
86.92,49.0,24.0
88.51,52.0,78.0
88.56,46.0,146.0
88.6,40.0,207.0
88.38,38.0,246.0
84.81,32.0,254.0
85.72,31.0,234.0
85.85,34.0,195.0
85.03,37.0,142.0
85.88,39.0,82.0
90.82,45.0,30.0
93.31,59.0,5.0
90.15,62.0,0.0
84.92,49.0,0.0
79.77,40.0,0.0
78.55,38.0,0.0
71.79,33.0,0.0
68.9,28.0,0.0
65.42,28.0,0.0
63.89,28.0,0.0
62.6,27.0,0.0
63.89,27.0,0.0
70.59,29.0,0.0
83.15,37.0,1.0
87.69,46.0,28.0
91.93,50.0,90.0
88.23,43.0,170.0
88.42,38.0,243.0
86.37,36.0,292.0
84.13,33.0,309.0
84.34,34.0,291.0
84.14,35.0,243.0
83.02,38.0,172.0
85.58,39.0,99.0
89.28,42.0,38.0
89.38,57.0,6.0
86.01,61.0,0.0
82.31,46.0,0.0
76.11,37.0,0.0
73.21,34.0,0.0
68.17,29.0,0.0
65.37,28.0,0.0
61.53,27.0,0.0
58.52,25.0,0.0
58.48,26.0,0.0
59.97,27.0,0.0
66.74,29.0,0.0
77.62,40.0,1.0
90.6,45.0,21.0
91.11,41.0,64.0
94.1,35.0,117.0
96.45,31.0,158.0
94.28,30.0,181.0
91.48,29.0,185.0
89.73,29.0,175.0
88.64,27.0,149.0
86.69,31.0,113.0
86.96,36.0,72.0
89.35,43.0,31.0
92.77,56.0,5.0
88.55,64.0,0.0
83.3,50.0,0.0
73.22,42.0,0.0
72.06,37.0,0.0
67.1,31.0,0.0
64.37,31.0,0.0
60.82,31.0,0.0
58.76,30.0,0.0
57.5,30.0,0.0
59.6,30.0,0.0
67.74,33.0,0.0
80.23,45.0,2.0
87.42,53.0,40.0
90.54,50.0,100.0
93.2,43.0,167.0
93.69,39.0,216.0
91.41,36.0,248.0
90.14,34.0,253.0
89.14,34.0,237.0
86.26,32.0,203.0
85.19,35.0,149.0
85.15,38.0,92.0
86.72,42.0,40.0
91.74,51.0,13.0
88.47,59.0,0.0
80.88,44.0,0.0
73.27,36.0,0.0
70.48,33.0,0.0
64.26,27.0,0.0
64.78,29.0,0.0
62.28,28.0,0.0
63.36,27.0,0.0
62.46,28.0,0.0
62.04,29.0,0.0
66.68,31.0,0.0
75.03,42.0,3.0
84.74,48.0,41.0
88.3,48.0,108.0
93.13,43.0,187.0
96.02,39.0,252.0
95.28,37.0,289.0
91.69,33.0,297.0
88.91,33.0,270.0
87.55,33.0,226.0
86.66,35.0,167.0
86.67,35.0,99.0
85.76,41.0,42.0
91.15,50.0,14.0
86.34,55.0,0.0
77.76,42.0,0.0
70.32,34.0,0.0
68.24,34.0,0.0
67.5,30.0,0.0
66.08,30.0,0.0
62.82,29.0,0.0
60.61,27.0,0.0
58.18,27.0,0.0
58.42,27.0,0.0
61.17,26.0,0.0
65.13,28.0,3.0
71.78,31.0,43.0
75.78,32.0,110.0
77.45,33.0,185.0
75.05,33.0,248.0
76.79,32.0,288.0
73.12,31.0,296.0
70.87,29.0,279.0
72.23,29.0,235.0
71.57,28.0,171.0
72.73,29.0,104.0
72.33,33.0,44.0
77.58,41.0,13.0
75.7,41.0,0.0
69.92,35.0,0.0
69.53,30.0,0.0
69.4,31.0,0.0
61.46,26.0,0.0
60.36,23.0,0.0
57.7,21.0,0.0
55.56,22.0,0.0
53.88,22.0,0.0
53.83,22.0,0.0
55.61,21.0,0.0
57.08,20.0,3.0
59.88,21.0,49.0
67.21,19.0,128.0
69.63,21.0,215.0
71.51,20.0,288.0
71.32,21.0,332.0
70.27,18.0,346.0
67.2,13.0,331.0
65.78,10.0,282.0
64.78,11.0,206.0
67.46,13.0,122.0
68.05,20.0,50.0
70.62,30.0,15.0
68.43,32.0,0.0
66.83,30.0,0.0
62.38,22.0,0.0
62.7,22.0,0.0
57.94,17.0,0.0
56.24,13.0,0.0
58.93,12.0,0.0
58.46,11.0,0.0
58.23,11.0,0.0
61.18,13.0,0.0
67.54,19.0,0.0
76.75,32.0,4.0
84.01,37.0,48.0
91.53,35.0,122.0
90.57,31.0,201.0
90.03,29.0,260.0
90.25,25.0,299.0
87.22,23.0,308.0
87.33,23.0,287.0
86.16,25.0,241.0
83.19,28.0,181.0
85.62,31.0,111.0
87.03,36.0,47.0
88.79,44.0,14.0
86.04,47.0,0.0
79.08,37.0,0.0
72.8,33.0,0.0
72.32,31.0,0.0
67.68,27.0,0.0
66.36,25.0,0.0
65.73,25.0,0.0
65.94,24.0,0.0
64.28,25.0,0.0
61.21,26.0,0.0
63.81,28.0,0.0
76.06,40.0,6.0
85.16,47.0,56.0
86.34,44.0,137.0
86.34,37.0,230.0
86.15,33.0,312.0
83.93,31.0,367.0
79.3,30.0,387.0
78.85,30.0,369.0
80.27,29.0,316.0
80.85,31.0,235.0
80.33,35.0,141.0
83.58,42.0,58.0
88.22,51.0,16.0
87.07,58.0,0.0
79.57,45.0,0.0
70.49,37.0,0.0
67.85,34.0,0.0
63.34,29.0,0.0
62.06,27.0,0.0
61.08,27.0,0.0
57.64,26.0,0.0
57.81,26.0,0.0
57.89,26.0,0.0
65.46,29.0,0.0
75.86,39.0,6.0
83.33,45.0,59.0
86.9,43.0,145.0
88.09,34.0,242.0
89.34,31.0,326.0
91.16,30.0,379.0
86.45,28.0,396.0
85.92,28.0,376.0
87.14,28.0,321.0
86.55,32.0,239.0
85.29,36.0,143.0
85.16,44.0,60.0
90.46,52.0,17.0
88.57,59.0,0.0
83.83,47.0,0.0
75.14,39.0,0.0
73.26,36.0,0.0
67.13,30.0,0.0
65.52,29.0,0.0
62.53,29.0,0.0
61.88,29.0,0.0
60.31,29.0,0.0
62.63,30.0,0.0
70.12,32.0,2.0
78.14,42.0,25.0
88.41,52.0,108.0
88.28,50.0,213.0
87.53,42.0,311.0
86.24,37.0,383.0
85.29,35.0,421.0
85.34,31.0,420.0
85.08,32.0,383.0
85.83,33.0,314.0
82.23,36.0,219.0
80.32,39.0,116.0
83.23,45.0,38.0
87.78,57.0,9.0
87.6,64.0,0.0
79.13,51.0,0.0
70.81,42.0,0.0
69.95,38.0,0.0
63.86,32.0,0.0
64.14,31.0,0.0
61.5,30.0,0.0
60.25,29.0,0.0
57.46,28.0,0.0
59.17,29.0,0.0
64.47,32.0,3.0
77.97,39.0,26.0
85.49,48.0,111.0
86.86,46.0,216.0
87.24,46.0,289.0
89.36,52.0,274.0
82.47,37.0,358.0
80.35,28.0,421.0
80.3,27.0,388.0
81.47,30.0,319.0
80.43,28.0,224.0
78.84,32.0,120.0
84.27,39.0,40.0
86.59,46.0,9.0
87.04,54.0,0.0
79.74,46.0,0.0
71.32,35.0,0.0
70.26,35.0,0.0
62.04,29.0,0.0
64.01,31.0,0.0
60.99,29.0,0.0
59.89,27.0,0.0
59.23,27.0,0.0
60.25,28.0,0.0
62.95,28.0,0.0
66.67,27.0,9.0
71.46,29.0,63.0
73.02,34.0,150.0
75.46,36.0,245.0
76.31,36.0,320.0
79.62,35.0,364.0
75.65,32.0,369.0
75.76,30.0,336.0
70.03,30.0,270.0
70.0,28.0,191.0
70.72,27.0,116.0
74.74,31.0,52.0
78.45,37.0,16.0
76.97,37.0,0.0
73.39,30.0,0.0
66.86,26.0,0.0
67.91,25.0,0.0
65.25,20.0,0.0
59.95,20.0,0.0
55.16,18.0,0.0
52.63,17.0,0.0
49.62,16.0,0.0
49.23,17.0,0.0
52.06,19.0,0.0
53.47,19.0,7.0
58.25,21.0,50.0
63.93,21.0,110.0
64.82,23.0,173.0
66.82,23.0,229.0
67.96,25.0,271.0
62.71,23.0,291.0
59.34,23.0,286.0
58.08,22.0,256.0
60.12,23.0,202.0
57.82,24.0,129.0
60.99,31.0,59.0
68.29,42.0,18.0
66.94,46.0,0.0
66.02,42.0,0.0
62.7,34.0,0.0
63.83,35.0,0.0
59.58,30.0,0.0
58.88,27.0,0.0
56.68,27.0,0.0
55.4,27.0,0.0
55.27,27.0,0.0
57.83,26.0,0.0
66.13,29.0,0.0
74.57,41.0,10.0
77.43,48.0,70.0
79.77,46.0,162.0
82.57,38.0,258.0
81.88,33.0,335.0
80.39,31.0,383.0
81.26,29.0,394.0
80.29,29.0,368.0
78.79,29.0,312.0
78.4,31.0,232.0
80.44,37.0,143.0
85.73,45.0,64.0
89.11,55.0,19.0
86.93,63.0,0.0
79.41,50.0,0.0
70.52,42.0,0.0
69.98,38.0,0.0
66.21,29.0,0.0
62.98,33.0,0.0
60.04,32.0,0.0
58.78,31.0,0.0
58.97,31.0,0.0
61.68,31.0,0.0
68.74,34.0,0.0
74.78,46.0,12.0
82.19,55.0,73.0
83.52,55.0,167.0
84.69,47.0,266.0
82.86,42.0,347.0
82.68,40.0,396.0
85.07,38.0,403.0
83.59,39.0,376.0
84.76,40.0,318.0
82.37,43.0,237.0
76.15,44.0,148.0
78.49,50.0,67.0
83.67,60.0,19.0
81.69,77.0,0.0
76.73,56.0,0.0
73.31,46.0,0.0
70.46,41.0,0.0
69.54,32.0,0.0
65.36,31.0,0.0
61.03,30.0,0.0
60.18,31.0,0.0
59.01,31.0,0.0
60.08,31.0,0.0
67.77,32.0,0.0
76.24,45.0,13.0
83.31,53.0,70.0
85.42,52.0,150.0
85.99,44.0,232.0
85.16,38.0,292.0
85.68,36.0,317.0
81.88,35.0,310.0
79.91,36.0,278.0
78.7,36.0,232.0
77.17,38.0,173.0
76.19,41.0,108.0
77.67,45.0,51.0
84.13,52.0,17.0
81.72,67.0,0.0
73.76,46.0,0.0
69.22,38.0,0.0
69.93,32.0,0.0
63.47,29.0,0.0
59.11,27.0,0.0
57.43,27.0,0.0
55.77,26.0,0.0
55.14,26.0,0.0
56.43,28.0,0.0
63.76,30.0,0.0
72.16,35.0,9.0
77.89,46.0,54.0
83.73,53.0,114.0
83.06,52.0,169.0
84.41,48.0,214.0
85.29,48.0,251.0
83.94,44.0,271.0
83.28,45.0,264.0
80.25,42.0,218.0
78.74,45.0,163.0
73.19,45.0,109.0
75.64,46.0,55.0
82.11,55.0,18.0
81.05,65.0,0.0
73.37,45.0,0.0
68.14,39.0,0.0
68.12,32.0,0.0
61.54,27.0,0.0
65.01,28.0,0.0
60.58,28.0,0.0
56.25,27.0,0.0
51.48,26.0,0.0
51.69,27.0,0.0
56.84,29.0,0.0
66.34,38.0,7.0
73.68,45.0,48.0
78.03,43.0,91.0
80.56,41.0,145.0
82.17,37.0,205.0
81.65,35.0,245.0
78.66,33.0,263.0
76.47,32.0,259.0
73.16,29.0,231.0
71.13,29.0,179.0
71.62,31.0,115.0
76.4,36.0,57.0
79.59,42.0,19.0
78.63,51.0,0.0
71.07,40.0,0.0
64.7,34.0,0.0
62.64,33.0,0.0
56.13,28.0,0.0
57.33,28.0,0.0
52.89,26.0,0.0
51.94,28.0,0.0
50.9,28.0,0.0
52.23,27.0,0.0
54.93,29.0,0.0
58.31,33.0,14.0
64.09,35.0,76.0
67.75,34.0,158.0
70.75,34.0,231.0
72.0,31.0,280.0
72.2,29.0,310.0
71.03,26.0,319.0
71.14,24.0,310.0
69.3,23.0,280.0
69.47,23.0,221.0
70.52,24.0,141.0
71.34,28.0,70.0
75.18,33.0,22.0
71.07,34.0,0.0
64.64,27.0,0.0
60.57,22.0,0.0
58.56,22.0,0.0
53.81,13.0,0.0
58.62,10.0,0.0
57.09,9.0,0.0
55.83,22.11263736263736,0.0
55.76,22.04678899082569,0.0
56.65,23.422935779816513,0.0
57.16,13.0,1.0
58.79,13.0,22.0
58.41,16.0,64.0
59.54,16.0,129.0
60.87,16.0,199.0
62.8,20.0,264.0
60.44,19.0,301.0
60.1,15.0,327.0
60.25,10.0,342.0
59.72,3.0,306.0
58.84,2.0,232.0
58.87,5.0,148.0
57.77,6.0,71.0
60.07,10.0,14.0
58.2,18.0,1.0
53.33,16.0,0.0
53.94,12.0,0.0
53.58,5.0,0.0
59.2,-6.0,0.0
56.1,-7.0,0.0
54.6,-9.0,0.0
53.25,-9.0,0.0
53.5,-3.0,0.0
58.2,7.0,0.0
67.23,22.0,23.0
74.23,28.0,64.0
81.48,30.0,118.0
84.52,29.0,178.0
86.28,29.0,217.0
86.64,28.0,232.0
83.66,25.0,234.0
81.71,25.0,224.0
76.77,27.0,193.0
76.58,26.0,161.0
72.22,28.0,116.0
73.23,29.0,60.0
72.63,35.0,12.0
75.43,36.0,0.0
69.63,33.0,0.0
63.84,30.0,0.0
57.19,23.0,0.0
55.05,14.0,0.0
55.85,15.0,0.0
50.56,18.0,0.0
51.39,14.0,0.0
52.46,12.0,0.0
54.99,12.0,0.0
63.19,18.0,1.0
74.22,29.0,22.0
79.03,34.0,64.0
80.47,31.0,124.0
84.31,31.0,182.0
84.71,30.0,226.0
84.07,29.0,252.0
78.61,25.0,257.0
79.37,23.0,241.0
77.69,19.0,208.0
76.81,19.0,169.0
73.73,18.0,122.0
73.69,18.0,67.0
73.12,22.0,15.0
75.42,30.0,1.0
72.86,31.0,0.0
65.58,24.0,0.0
61.39,18.0,0.0
57.51,8.0,0.0
59.91,-3.0,0.0
58.31,-4.0,0.0
56.58,-8.0,0.0
56.36,-7.0,0.0
60.49,-3.0,0.0
68.64,8.0,0.0
74.9,21.0,27.0
82.14,26.0,80.0
87.7,25.0,154.0
89.53,22.0,227.0
92.72,21.0,274.0
90.76,20.0,304.0
87.23,17.0,306.0
87.92,14.0,288.0
86.2,13.0,261.0
84.42,13.0,208.0
83.24,16.0,139.0
81.0,24.0,69.0
85.04,30.0,14.0
81.13,36.0,1.0
81.78,35.0,0.0
79.9,31.0,0.0
76.56,28.0,0.0
65.76,16.0,0.0
58.04,17.0,0.0
55.79,15.0,0.0
56.36,14.0,0.0
57.63,16.0,0.0
61.33,19.0,0.0
65.92,25.0,0.0
77.57,34.0,25.0
89.18,42.0,75.0
92.88,47.0,144.0
92.93,48.0,207.0
94.33,45.0,252.0
95.3,39.0,269.0
87.74,31.0,268.0
86.1,27.0,252.0
85.68,23.0,219.0
81.3,23.0,175.0
80.02,21.0,113.0
78.76,26.0,58.0
80.87,33.0,14.0
81.71,39.0,1.0
81.1,40.0,0.0
74.82,35.0,0.0
71.0,33.0,0.0
65.55,25.0,0.0
56.81,25.0,0.0
55.95,23.0,0.0
56.6,23.0,0.0
56.3,25.0,0.0
57.72,24.0,0.0
60.42,26.0,1.0
65.73,24.0,31.0
75.27,26.0,93.0
78.82,28.0,185.0
77.88,26.0,279.0
78.88,25.0,349.0
77.92,25.0,386.0
73.04,24.0,396.0
67.79,21.0,377.0
67.65,19.0,326.0
69.45,21.0,249.0
67.66,26.0,164.0
70.04,30.0,86.0
73.26,38.0,21.0
75.49,42.0,1.0
72.53,48.0,0.0
65.83,43.0,0.0
65.88,41.0,0.0
63.45,33.0,0.0
63.5,30.0,0.0
60.35,29.0,0.0
58.68,27.0,0.0
56.91,27.0,0.0
56.44,27.0,0.0
58.68,29.0,0.0
61.37,30.0,0.0
66.92,33.0,30.0
68.19,36.0,88.0
69.1,38.0,165.0
70.66,40.0,242.0
73.26,37.0,300.0
72.88,36.0,328.0
71.33,32.0,325.0
70.24,29.0,296.0
70.07,27.0,248.0
72.02,28.0,186.0
72.95,30.0,125.0
70.58,36.0,69.0
71.64,41.0,16.0
70.61,40.0,1.0
66.45,36.0,0.0
65.16,34.0,0.0
62.93,27.0,0.0
58.55,28.0,0.0
54.35,25.0,0.0
53.3,25.0,0.0
52.17,25.0,0.0
52.54,25.0,0.0
53.7,27.0,0.0
53.51,28.0,1.0
57.73,27.0,34.0
61.29,24.0,103.0
67.03,22.0,194.0
70.2,20.0,270.0
71.65,17.0,312.0
67.83,13.0,321.0
62.53,12.0,308.0
61.14,7.0,290.0
59.77,7.0,282.0
60.32,10.0,228.0
62.28,18.0,151.0
67.67,27.0,80.0
67.23,33.0,20.0
66.56,39.0,1.0
64.79,37.0,0.0
65.36,36.0,0.0
64.62,32.0,0.0
58.31,26.0,0.0
55.51,24.0,0.0
54.38,19.0,0.0
53.39,23.0,0.0
54.03,24.0,0.0
55.2,26.0,0.0
55.12,25.0,1.0
59.43,25.0,35.0
62.62,24.0,99.0
64.75,23.0,180.0
64.94,22.0,259.0
68.84,21.0,310.0
67.42,15.0,315.0
62.73,13.0,284.0
61.33,11.0,271.0
59.28,11.0,247.0
59.9,12.0,198.0
61.15,16.0,139.0
65.55,26.0,78.0
67.08,33.0,19.0
66.43,35.0,1.0
65.8,32.0,0.0
64.52,31.0,0.0
61.05,24.0,0.0
59.75,25.0,0.0
56.65,24.0,0.0
55.69,19.0,0.0
54.54,18.0,0.0
56.52,22.0,0.0
